segment_id,edge_idx,source,target,direction,br,km_start,km_end,length_km,midpoint_lat,midpoint_lon
725,362,6fbym686,6fcn7kd8,D,285,542.4,568.6,26.200000000000045,-28.41312519999994,-54.83074251499994
726,363,6fbym686,6fbykeqr,C,285,568.6,571.2,2.6000000000000227,-28.415916284999952,-54.97636691499994
727,363,6fbykeqr,6fbym686,D,285,568.6,571.2,2.6000000000000227,-28.415916284999952,-54.97636691499994
728,364,6fbykeqr,6fbt8jh0,C,285,571.2,628.1,56.89999999999998,-28.47513715499997,-55.26493037999995
729,364,6fbt8jh0,6fbykeqr,D,285,571.2,628.1,56.89999999999998,-28.47513715499997,-55.26493037999995
730,365,6g414qb3,6g414df1,C,158,101.6,104.5,2.9000000000000057,-27.922864749999945,-53.33132763499998
731,365,6g414df1,6g414qb3,D,158,101.6,104.5,2.9000000000000057,-27.922864749999945,-53.33132763499998
732,366,6g414df1,6g40fe7h,C,158,104.5,109.2,4.700000000000003,-27.954209919999954,-53.32395451999997
733,366,6g40fe7h,6g414df1,D,158,104.5,109.2,4.700000000000003,-27.954209919999954,-53.32395451999997
734,367,6fcfg609,6fccdy1s,C,158,240.9,264.1,23.200000000000017,-29.135269299999948,-53.65578676999996
735,367,6fccdy1s,6fcfg609,D,158,240.9,264.1,23.200000000000017,-29.135269299999948,-53.65578676999996
736,368,6fccdy1s,6fcb4rs9,C,158,264.1,293.4,29.299999999999955,-29.361803089999967,-53.674912734999964
737,368,6fcb4rs9,6fccdy1s,D,158,264.1,293.4,29.299999999999955,-29.361803089999967,-53.674912734999964
738,369,6fcb4rs9,6f9zb9cw,C,158,293.4,305.1,11.700000000000045,-29.52713028499997,-53.72433092499995
739,369,6f9zb9cw,6fcb4rs9,D,158,293.4,305.1,11.700000000000045,-29.52713028499997,-53.72433092499995
740,370,6f9zb9cw,6f9z061s,C,158,305.1,322.6,17.5,-29.629889729999974,-53.770344309999956
741,370,6f9z061s,6f9zb9cw,D,158,305.1,322.6,17.5,-29.629889729999974,-53.770344309999956
742,371,6f882gdh,6f880u7t,C,158,565.6,570.1,4.5,-30.893324204999942,-55.509971449999966
743,371,6f880u7t,6f882gdh,D,158,565.6,570.1,4.5,-30.893324204999942,-55.509971449999966
744,372,6g5h1pc8,6g55bps1,C,153,0.0,7.7,7.7,-27.401777899999956,-52.00525535999995
745,372,6g55bps1,6g5h1pc8,D,153,0.0,7.7,7.7,-27.401777899999956,-52.00525535999995
746,373,6g55bps1,6g4gwr6k,C,153,7.7,20.2,12.5,-27.446771824999956,-52.06524655999996
747,373,6g4gwr6k,6g55bps1,D,153,7.7,20.2,12.5,-27.446771824999956,-52.06524655999996
748,374,6g4gwr6k,6g4fg79g,C,153,20.2,43.9,23.7,-27.545505684999938,-52.17122381499996
749,374,6g4fg79g,6g4gwr6k,D,153,20.2,43.9,23.7,-27.545505684999938,-52.17122381499996
750,375,6g4fg79g,6g4fdyy6,C,153,43.9,46.9,3.0,-27.63494142999994,-52.24539108999994
751,375,6g4fdyy6,6g4fg79g,D,153,43.9,46.9,3.0,-27.63494142999994,-52.24539108999994
752,376,6g4fdyy6,6g4fdhj2,C,153,46.9,51.5,4.600000000000001,-27.655785639999948,-52.270389129999955
753,376,6g4fdhj2,6g4fdyy6,D,153,46.9,51.5,4.600000000000001,-27.655785639999948,-52.270389129999955
754,377,6g4fdhj2,6g4fd1e7,C,153,51.5,53.1,1.6000000000000014,-27.670131339999955,-52.288895304999954
755,377,6g4fd1e7,6g4fdhj2,D,153,51.5,53.1,1.6000000000000014,-27.670131339999955,-52.288895304999954
756,378,6g4fd1e7,6g4c00q5,C,153,53.1,85.8,32.699999999999996,-27.811996384999958,-52.33247435499996
757,378,6g4c00q5,6g4fd1e7,D,153,53.1,85.8,32.699999999999996,-27.811996384999958,-52.33247435499996
758,379,6ffxntt8,6ffxn3fg,C,153,129.8,132.6,2.799999999999983,-28.280449709999942,-52.44833104999998
759,379,6ffxn3fg,6ffxntt8,D,153,129.8,132.6,2.799999999999983,-28.280449709999942,-52.44833104999998
760,380,6fdm7dyy,6fdm78p8,C,153,398.9,400.8,1.900000000000034,-30.006469789999954,-52.92214634499996
761,380,6fdm78p8,6fdm7dyy,D,153,398.9,400.8,1.900000000000034,-30.006469789999954,-52.92214634499996
762,381,6fdm78p8,6fdmh18f,C,153,400.8,404.8,4.0,-30.03220169499997,-52.91525938999996
763,381,6fdmh18f,6fdm78p8,D,153,400.8,404.8,4.0,-30.03220169499997,-52.91525938999996
764,382,6fgtnt86,6fgsjq1p,C,116,57.4,79.5,22.1,-28.707808949999958,-51.06892012499998
765,382,6fgsjq1p,6fgtnt86,D,116,57.4,79.5,22.1,-28.707808949999958,-51.06892012499998
766,383,6fgsjq1p,6fgejy4u,C,116,79.5,115.0,35.5,-28.881989239999967,-51.08357863499998
767,383,6fgejy4u,6fgsjq1p,D,116,79.5,115.0,35.5,-28.881989239999967,-51.08357863499998
768,384,6fgejy4u,6fgdkg4h,C,116,115.0,142.0,27.0,-29.044261159999962,-51.093901219999964
769,384,6fgdkg4h,6fgejy4u,D,116,115.0,142.0,27.0,-29.044261159999962,-51.093901219999964
770,385,6fg9gq6n,6fg95xt3,C,116,153.6,171.8,18.200000000000017,-29.251131984999944,-51.17463177999994
771,385,6fg95xt3,6fg9gq6n,D,116,153.6,171.8,18.200000000000017,-29.251131984999944,-51.17463177999994
772,386,6fg95xt3,6fg8ufbn,C,116,171.8,183.8,12.0,-29.348616259999943,-51.14320331999994
773,386,6fg8ufbn,6fg95xt3,D,116,171.8,183.8,12.0,-29.348616259999943,-51.14320331999994
774,387,6fg8ufbn,6fg8kq50,C,116,183.8,194.6,10.799999999999983,-29.418722954999964,-51.128208609999945
775,387,6fg8kq50,6fg8ufbn,D,116,183.8,194.6,10.799999999999983,-29.418722954999964,-51.128208609999945
776,388,6fg8kq50,6fexvwtx,C,116,194.6,214.8,20.200000000000017,-29.496176364999968,-51.10781443999997
777,388,6fexvwtx,6fg8kq50,D,116,194.6,214.8,20.200000000000017,-29.496176364999968,-51.10781443999997
778,389,6fexvwtx,6fexkquj,C,116,214.8,230.5,15.699999999999989,-29.581554954999945,-51.10715400999996
779,389,6fexkquj,6fexvwtx,D,116,214.8,230.5,15.699999999999989,-29.581554954999945,-51.10715400999996
780,390,6fexkquj,6fexk0vz,C,116,230.5,234.7,4.199999999999989,-29.64132996999996,-51.13992492999995
781,390,6fexk0vz,6fexkquj,D,116,230.5,234.7,4.199999999999989,-29.64132996999996,-51.13992492999995
782,391,6fexk0vz,6fewu5dp,C,116,234.7,242.9,8.200000000000017,-29.694077254999968,-51.146738589999956
783,391,6fewu5dp,6fexk0vz,D,116,234.7,242.9,8.200000000000017,-29.694077254999968,-51.146738589999956
784,392,6fekxsfn,6fe7y1t8,C,116,299.4,318.1,18.700000000000045,-30.194631139999956,-51.37777877499994
785,392,6fe7y1t8,6fekxsfn,D,116,299.4,318.1,18.700000000000045,-30.194631139999956,-51.37777877499994
786,393,6fe7y1t8,6fe7wp63,C,116,318.1,319.4,1.2999999999999545,-30.276145729999968,-51.41051924499996
787,393,6fe7wp63,6fe7y1t8,D,116,318.1,319.4,1.2999999999999545,-30.276145729999968,-51.41051924499996
788,394,6fe7wp63,6fe7mdn1,C,116,319.4,327.7,8.300000000000011,-30.318604819999962,-51.421068529999985
789,394,6fe7mdn1,6fe7wp63,D,116,319.4,327.7,8.300000000000011,-30.318604819999962,-51.421068529999985
790,395,6fe7mdn1,6fe6uvd2,C,116,327.7,336.7,9.0,-30.389416714999953,-51.448671529999984
791,395,6fe6uvd2,6fe7mdn1,D,116,327.7,336.7,9.0,-30.389416714999953,-51.448671529999984
792,396,6fe6uvd2,6fe3dysj,C,116,336.7,362.7,26.0,-30.53052115999995,-51.51052877999996
793,396,6fe3dysj,6fe6uvd2,D,116,336.7,362.7,26.0,-30.53052115999995,-51.51052877999996
794,397,6fe3dysj,6fe0mxpe,C,116,362.7,400.5,37.80000000000001,-30.745845729999957,-51.666135019999956
795,397,6fe0mxpe,6fe3dysj,D,116,362.7,400.5,37.80000000000001,-30.745845729999957,-51.666135019999956
796,398,6fe0mxpe,6f6zxt4c,C,116,400.5,427.0,26.5,-30.92607887999995,-51.914086829999974
797,398,6f6zxt4c,6fe0mxpe,D,116,400.5,427.0,26.5,-30.92607887999995,-51.914086829999974
798,399,6f6zxt4c,6f7jb47p,C,116,427.0,464.7,37.69999999999999,-31.15853536499995,-52.03811404499996
799,399,6f7jb47p,6f6zxt4c,D,116,427.0,464.7,37.69999999999999,-31.15853536499995,-52.03811404499996
800,400,6f7jb47p,6f6vkcuk,C,116,464.7,482.3,17.600000000000023,-31.36499850499996,-52.097517239999945
801,400,6f6vkcuk,6f7jb47p,D,116,464.7,482.3,17.600000000000023,-31.36499850499996,-52.097517239999945
802,401,6f6vkcuk,6f6u16mn,C,116,482.3,512.8,30.499999999999943,-31.518832354999944,-52.24431120999995
803,401,6f6u16mn,6f6vkcuk,D,116,482.3,512.8,30.499999999999943,-31.518832354999944,-52.24431120999995
804,402,6f6u16mn,6f6gbcj3,C,116,512.8,519.4,6.600000000000023,-31.652974204999936,-52.33158645499995
805,402,6f6gbcj3,6f6u16mn,D,116,512.8,519.4,6.600000000000023,-31.652974204999936,-52.33158645499995
806,403,6f6gbcj3,6f6g84mm,C,116,519.4,524.9,5.5,-31.697040594999947,-52.35897892999995
807,403,6f6g84mm,6f6gbcj3,D,116,519.4,524.9,5.5,-31.697040594999947,-52.35897892999995
808,404,6f6286hx,6f4n9qfu,C,116,614.7,659.9,45.19999999999993,-32.406588934999945,-53.223706334999946
809,404,6f4n9qfu,6f6286hx,D,116,614.7,659.9,45.19999999999993,-32.406588934999945,-53.223706334999946
810,405,6f4n9qfu,6f4n9qkh,C,116,659.9,660.3,0.39999999999997726,-32.57095357499995,-53.37783452499994
811,405,6f4n9qkh,6f4n9qfu,D,116,659.9,660.3,0.39999999999997726,-32.57095357499995,-53.37783452499994
812,406,6fu976qb,6fu976ns,C,101,0.0,0.1,0.1,-29.299394014999933,-49.769806339999974
813,406,6fu976ns,6fu976qb,D,101,0.0,0.1,0.1,-29.299394014999933,-49.769806339999974
814,407,6fu8c8w3,6fu89qnu,C,101,13.5,16.0,2.5,-29.402978279999957,-49.85235654999997
815,407,6fu89qnu,6fu8c8w3,D,101,13.5,16.0,2.5,-29.402978279999957,-49.85235654999997
816,408,6fu89qnu,6fu88f1j,C,101,16.0,20.1,4.100000000000001,-29.42053845999996,-49.872372704999975
817,408,6fu88f1j,6fu89qnu,D,101,16.0,20.1,4.100000000000001,-29.42053845999996,-49.872372704999975
818,409,6fu88f1j,6fu82n0p,C,101,20.1,24.2,4.099999999999998,-29.44226407499997,-49.90460948499995
819,409,6fu82n0p,6fu88f1j,D,101,20.1,24.2,4.099999999999998,-29.44226407499997,-49.90460948499995
820,410,6fu82n0p,6fsrvx49,C,101,24.2,39.9,15.7,-29.49475573999996,-49.97498118999994
821,410,6fsrvx49,6fu82n0p,D,101,24.2,39.9,15.7,-29.49475573999996,-49.97498118999994
822,411,6fsrvx49,6fsrv19y,C,101,39.9,44.1,4.200000000000003,-29.551102749999956,-50.03961836499994
823,411,6fsrv19y,6fsrvx49,D,101,39.9,44.1,4.200000000000003,-29.551102749999956,-50.03961836499994
824,412,6fsrv19y,6fsr439m,C,101,44.1,63.5,19.4,-29.63180557499996,-50.11189914499994
825,412,6fsr439m,6fsrv19y,D,101,44.1,63.5,19.4,-29.63180557499996,-50.11189914499994
826,413,6fsr439m,6fsqcsyz,C,101,63.5,67.2,3.700000000000003,-29.710707869999965,-50.18533435499995
827,413,6fsqcsyz,6fsr439m,D,101,63.5,67.2,3.700000000000003,-29.710707869999965,-50.18533435499995
828,414,6fsqcsyz,6fsqcsmr,C,101,67.2,67.4,0.20000000000000284,-29.724957139999958,-50.199121469999966
829,414,6fsqcsmr,6fsqcsyz,D,101,67.2,67.4,0.20000000000000284,-29.724957139999958,-50.199121469999966
830,415,6fsqcsmr,6fsqc3yj,C,101,67.4,69.2,1.7999999999999972,-29.733350549999955,-50.205239844999966
831,415,6fsqc3yj,6fsqcsmr,D,101,67.4,69.2,1.7999999999999972,-29.733350549999955,-50.205239844999966
832,416,6fsqc3yj,6fsq9qfn,C,101,69.2,71.3,2.0999999999999943,-29.74852197499996,-50.21290999499996
833,416,6fsq9qfn,6fsqc3yj,D,101,69.2,71.3,2.0999999999999943,-29.74852197499996,-50.21290999499996
834,417,6fsjybqg,6fsjjkd0,C,101,96.7,110.9,14.200000000000003,-29.979317874999964,-50.35505281999997
835,417,6fsjjkd0,6fsjybqg,D,101,96.7,110.9,14.200000000000003,-29.979317874999964,-50.35505281999997
836,418,6fsjjkd0,6fsh6xch,C,101,110.9,129.5,18.599999999999994,-30.090455074999966,-50.45239336499995
837,418,6fsh6xch,6fsjjkd0,D,101,110.9,129.5,18.599999999999994,-30.090455074999966,-50.45239336499995
838,419,6fsh6xch,6fs5gnqk,C,101,129.5,140.5,11.0,-30.195158834999972,-50.49902041999994
839,419,6fs5gnqk,6fsh6xch,D,101,129.5,140.5,11.0,-30.195158834999972,-50.49902041999994
840,420,6fs5gnqk,6fs4eeex,C,101,140.5,168.6,28.099999999999994,-30.360368094999956,-50.475313409999956
841,420,6fs4eeex,6fs5gnqk,D,101,140.5,168.6,28.099999999999994,-30.360368094999956,-50.475313409999956
842,421,6fs4eeex,6f7z11wv,C,101,168.6,253.1,84.5,-30.79079194499994,-50.69465160499996
843,421,6f7z11wv,6fs4eeex,D,101,168.6,253.1,84.5,-30.79079194499994,-50.69465160499996
844,422,6f7z11wv,6f7tvxnr,C,101,253.1,279.6,26.50000000000003,-31.19863169499996,-51.000474699999955
845,422,6f7tvxnr,6f7z11wv,D,101,253.1,279.6,26.50000000000003,-31.19863169499996,-51.000474699999955
846,423,6f7tvxnr,6f7kjcv5,C,101,279.6,331.8,52.19999999999999,-31.461815444999957,-51.24889283999997
847,423,6f7kjcv5,6f7tvxnr,D,101,279.6,331.8,52.19999999999999,-31.461815444999957,-51.24889283999997
848,424,6f7kjcv5,6f74ytsn,C,101,331.8,370.3,38.5,-31.729700064999946,-51.57991720499996
849,424,6f74ytsn,6f7kjcv5,D,101,331.8,370.3,38.5,-31.729700064999946,-51.57991720499996
850,425,6f74ytsn,6f6czv6u,C,101,370.3,405.6,35.30000000000001,-31.917758134999957,-51.88906702999995
851,425,6f6czv6u,6f74ytsn,D,101,370.3,405.6,35.30000000000001,-31.917758134999957,-51.88906702999995
